"","mz","rt","GD_012_matrix_RPP_RRHD_B1.mzML","GD_014_matrix_RPP_RRHD_B1.mzML","GD_015_matrix_RPP_RRHD_B1.mzML","GD_017_matrix_RPP_RRHD_B1.mzML","GD_019_matrix_RPP_RRHD_B1.mzML","GD_010_NIST_RPP_RRHD_B1.mzML","GD_011_NIST_RPP_RRHD_B1.mzML","GD_013_NIST_RPP_RRHD_B1.mzML","GD_016_NIST_RPP_RRHD_B1.mzML","GD_018_NIST_RPP_RRHD_B1.mzML"
"group","mz","rt","matrix","matrix","matrix","matrix","matrix","nist","nist","nist","nist","nist"
"M773.9442T479.4","773.944236274857","479.379592895508","0","0","0","0","0","49337.3964801266","44989.0329134608","41199.0621691769","41579.0476457621","42750.8274984741"
"M773.9678T487.9","773.967783357744","487.872009277344","0","0","160.146998698752","0","0","52899.9876030761","47873.4274073309","55095.0620629759","52870.848588721","49619.2963760012"
"M774.0445T683.2","774.044468105412","683.205017089844","0","0","130.256838012656","0","166.286341340281","49759.8119077256","58872.8624332764","59708.2221737633","44922.5293276756","54104.1241600934"
"M774.4451T479.4","774.44507662895","479.379943847656","140.407428779872","0","0","0","0","36004.5574360837","35237.5329960211","30302.901448242","31936.7578169528","35196.7072871169"
"M774.4651T647.4","774.465100749882","647.415","0","0","0","0","0","37235.055060041","38347.4911438618","38700.8096282423","37773.596671216","40334.2223559922"
"M774.4667T487.9","774.466703268081","487.872009277344","436.62953802788","763.054305548099","358.106212617674","440.773574494291","397.686582570967","27718.2478557386","28681.7548788389","26930.5210413357","23345.7745727509","28226.0047684557"
"M774.5408T737.8","774.540784244084","737.801788330078","737.232361667575","687.999752459331","509.578764513422","0","184.745256626529","314732.354254043","313301.869230542","312851.490138588","318163.215611425","316778.793963867"
"M774.5633T665","774.56330835714","665.007","0","0","0","388.004204583881","297.054404554889","351327.438321558","341977.669771728","334447.927051151","347356.036245849","339931.806355215"
"M774.5631T616.5","774.563115203602","616.476989746094","300.589649298464","1017.59103387228","586.461800204882","624.258711720218","1100.14714707275","137771.869146399","138584.775931926","144693.489172557","144757.990026576","142074.790207869"
"M774.5877T708.7","774.587726768787","708.684112548828","0","0","0","0","0","153736.493109323","138292.721499083","146427.502986029","143341.937269936","132571.154709332"
"M774.5997T725.1","774.599686212442","725.063110351562","0","0","0","180.157836303084","0","335456.061190136","322362.752873205","339680.420924416","330859.716742092","326569.998851483"
"M774.6412T752.4","774.641197357544","752.360797851562","242.89083896525","178.609451189841","0","0","630.381262687501","56704.920586831","63379.1109257921","65765.9537387602","60025.2431131045","72441.1012531201"
"M774.6545T743.9","774.654481764218","743.868469238281","161.159694006687","183.426775272618","0","369.459360740164","0","173142.576188107","163932.480523981","149888.812225902","169145.63029948","145489.674884766"
"M775.0312T670.5","775.031180129917","670.466003417969","0","0","281.614417308886","0","302.072585881957","25446.4710301759","28104.8807177824","31010.1954078244","23554.1622005591","20467.7549911009"
"M775.0524T685.6","775.052362869472","685.632019042969","327.274475448448","473.677639753046","0","0","0","49308.0060602177","53178.8630933345","50672.218558872","51431.132998346","50003.2060926404"
"M775.0715T711.7","775.071483577917","711.717590332031","154.99039880451","0","0","145.38874820769","265.716674669534","57755.3194250968","61838.9633643241","61585.9071002503","61754.9822699758","61796.8742044976"
"M775.4682T647.4","775.468230476836","647.415","0","0","120.84359832011","0","0","86469.0233302036","83239.4319808582","90357.8338318135","95069.7818701437","88182.0480881895"
"M775.4791T478.2","775.479115459474","478.165924072266","142.338477813429","330.756339671556","0","155.506397318467","204.256142169874","43259.7858377237","56110.9033949055","48251.9318972472","51825.5843573997","53750.1176843058"
"M775.5443T737.8","775.544313928187","737.802368164062","1533.21282510176","489.375025608211","387.224788451617","815.977857019227","0","149537.943949725","149516.829400933","146208.837669989","143940.199924197","137730.956674209"
"M775.5667T665.6","775.566718320137","665.613","128.857820236034","117.411414405031","0","0","0","191169.379219518","188575.201140603","187309.534918375","190745.717557459","189920.994641904"
"M775.602T725.1","775.602024498842","725.063232421875","384.170015482698","0","180.164489821108","144.242781156674","577.80524247163","163379.944632597","167475.724777612","154129.314376314","169224.66122497","154338.29626193"
"M775.6441T751.8","775.644097394464","751.755065917969","0","0","0","232.118210897726","137.529745927957","27685.0100757567","26047.1560950069","27484.6236611263","29907.7350226909","26685.6517428852"
"M775.9863T490.9","775.98627834457","490.905","150.693964347627","0","0","0","0","71000.5772853451","107400.313518633","81246.0831284095","68876.228437722","73109.4296259156"
"M776.0791T713.5","776.079091296172","713.53600000002","0","0","0","0","170.719704398451","44348.6781997843","51454.1774711439","47164.0345312498","51918.0885224023","47660.8021991804"
"M776.4732T647.4","776.473175630064","647.415","0","0","0","0","203.042812289463","38688.7367077198","37564.1077626074","41352.3302341462","44770.538016156","41833.7430025683"
"M776.4885T490.9","776.488538266543","490.905029296875","210.329975829375","0","0","0","0","56622.2645536331","55258.3592214038","67156.0517093105","61281.4653145813","56553.2434541548"
"M776.521T671.1","776.520963979837","671.071899414062","287.622503805077","0","135.769104712571","0","0","698168.518716429","687735.374686466","682841.335956367","683366.124060545","639520.572356449"
"M776.5395T688.7","776.539467357352","688.665222167969","0","0","218.903745522723","0","0","45250.3896915388","58755.3556754886","46731.796441547","51826.5901562493","57373.9900218509"
"M776.5566T735.4","776.556622992361","735.37600000002","1496.04905345136","716.877052769313","548.225972325106","291.986604729272","1015.33989965549","211712.110290527","200328.86807768","205922.135097639","212329.015231799","212857.775991103"
"M776.5634T664.4","776.563393114625","664.399963378906","0","125.758767093183","0","0","0","36076.3036142927","31751.0794634586","39043.6033203128","36264.1328424007","31110.0412720494"
"M776.5774T682","776.577368479865","681.99199999998","0","0","448.540586847745","0","157.154780799603","136919.02123009","141375.366636997","138034.61009695","134546.887024369","136946.012491752"
"M776.989T490.9","776.988987970373","490.905","201.00189279872","171.543543618039","0","147.201893832232","179.019018490701","26362.7308890748","28373.5005890486","32686.0786809402","26920.102175379","30804.5749997414"
"M777.0253T669.3","777.025256121878","669.252995361338","416.305380407721","0","0","0","178.241710993461","23513.4627827442","24314.9276331747","22959.6240288207","16287.8056864276","12286.8802707053"
"M777.0395T688.1","777.039509684297","688.057983398438","503.916650916198","308.591838855039","597.620833268583","1027.23593707062","417.354075956038","89892.3027458167","87619.675747693","73997.3805412309","62974.5349485529","50727.1151548821"
"M777.0685T705.7","777.068483958129","705.651977539062","0","436.702308744192","0","395.818341253619","0","33048.6633898683","38574.1426189085","38462.3794283985","36211.3672724594","36805.4884696291"
"M777.4545T605","777.454505871045","604.950744628906","0","0","136.495157199791","0","0","46536.7232306911","47913.9155966821","44860.45589674","49023.4447818253","42150.9728392903"
"M777.4697T648","777.469745202084","648.021362304688","157.049996455293","0","0","0","0","58312.9004366218","60753.1020668704","60888.7890997893","61467.9705330633","62477.8936343221"
"M777.4877T490.9","777.487669566967","490.905","0","0","0","0","0","11446.641372217","12015.4024549448","11688.6736521119","12309.9801682055","10378.4237593384"
"M777.5241T670.5","777.524056081975","670.466979980469","0","0","292.069114899969","199.839633031963","0","346042.845265274","345653.051711478","339971.807537226","337393.286865527","342041.631684199"
"M777.545T695.3","777.545026823104","695.338317871094","421.896557992789","844.333950101413","609.944969294622","1341.19477077123","850.379128764906","88979.3201887207","89423.792823626","101767.380307922","89597.3598237127","87629.3737150429"
"M777.5612T735.4","777.561194860073","735.375305175781","1454.48791997529","0","834.990875743558","0","571.884033389279","97538.0143752094","96913.6447408636","91942.2506792251","94582.755825855","90693.9575898335"
"M777.5766T682","777.57663086203","681.994934082031","241.418354472312","990.229135777726","275.422683599568","273.617511588546","301.596041354181","78691.2557897465","88104.5853082221","78783.689856575","99369.3410880176","72052.9517833863"
"M777.6929T316.8","777.692909244052","316.805969238281","0","0","152.557189811952","0","134.761199585185","91796.931633997","96487.5381114519","93385.0028223633","96528.7773346069","97850.7616072078"
"M777.9553T472.1","777.955280258175","472.099792480469","0","0","0","0","0","9808.81009987978","11242.0261657836","10846.0067253383","10546.2079728497","10213.3993400573"
"M778.0289T670.5","778.028852467478","670.466003417969","0","149.197355618407","155.806542117896","0","0","40329.9294693227","38307.3409046504","32208.6538508328","31587.803524269","35391.2099453045"
"M778.0459T695.9","778.045871791416","695.943969726562","0","0","0","0","134.327239736491","77168.0550900228","89105.9896254181","85160.4454570391","83036.9448937987","79123.3020292206"
"M778.0577T686.8","778.057699952827","686.844299316406","0","0","0","0","0","70007.2532714352","66198.1592924253","69616.4041906995","74011.1217596263","65363.0604644315"
"M778.077T711.7","778.077005276479","711.716064453125","0","0","0","0","0","28762.5410275516","35055.4300758668","34298.0097048718","32223.7820342302","32251.2551616107"
"M778.0927T727.8","778.092650515103","727.7936171875","0","0","159.647928760594","0","0","11172.1562604861","10674.0389966706","10106.7682318835","6900.80567059138","7446.25225733324"
"M778.4727T648","778.472656909484","648.021","0","116.676056030672","0","130.617537299171","0","35672.5663802082","39133.3262676758","36540.6159386689","37125.5030300222","39081.6935151411"
"M778.5368T680.8","778.536782051997","680.778076171875","611.330976902129","172.354930787013","0","906.66952860731","284.967923425487","4103610.75402839","4061334.121569","4023297.16326594","4011541.09517827","4037174.47844829"
"M778.5732T739.6","778.573240052344","739.621398925781","1912.85471532014","1425.17649777122","1364.3829076747","1038.09067189248","1175.19579047086","122075.982063486","118966.148577017","120770.53718523","121023.636127218","159442.934840988"
"M778.696T316.8","778.695970636804","316.805969238281","0","0","418.240719524744","0","0","15238.3358912829","16406.6450025431","14561.9292845399","16831.0477814941","15713.3342054399"
"M778.9951T491.5","778.995148327078","491.511993408203","0","0","0","0","0","55731.5122476929","53427.6933143811","55974.4603313145","60645.4453986902","55446.3655153975"
"M779.0382T680.8","779.038242931919","680.77900000002","0","0","0","0","302.11576872472","46086.051726912","47070.7864877338","47578.7231479499","46174.5322316678","44929.9794948169"
"M779.47T606.8","779.469963086595","606.771","125.938541506253","169.184597965111","0","179.915415807494","338.141753014232","76833.2347978681","75123.3112292728","71905.9063102295","73980.1517416991","74006.835601403"
"M779.4964T491.5","779.496369874881","491.511993408203","0","0","0","0","0","48419.768333509","47088.0146816893","48264.9473779091","50996.6507209706","46613.2078951093"
"M779.5401T680.8","779.540100908396","680.779113769531","266.799994170076","247.895038757346","261.36037812059","0","198.410572723883","2021273.4474997","1987069.47768102","1979161.7407115","1969900.69776389","1980122.91873602"
"M779.566T704.4","779.566040304469","704.437561035156","0","0","0","221.280163757503","196.163792565465","11426.9970960924","12102.6258096678","11106.999361633","13599.171007476","9503.04054704577"
"M779.9849T477.6","779.984889456118","477.559906005859","152.732490937006","0","0","338.42705897461","397.071282391727","67409.7717050478","64030.9079360962","62365.1731265163","69740.1181006999","55498.6465260313"
"M780.046T687.5","780.046011977632","687.451982666006","177.132176494586","130.591768694741","0","0","0","231487.982429056","228571.250587822","231352.609778787","223291.143686356","231008.693221099"
"M780.0609T712.9","780.060859980036","712.930541992188","0","0","0","0","0","87632.7345514482","92950.9983308721","91630.7390547392","87253.9219069738","94886.5874750188"
"M780.077T705.7","780.07699294763","705.650024414062","0","0","0","136.124257139862","0","53246.1524422952","50049.7074914601","50987.1316233259","52367.0555686026","51976.0460194705"
"M780.4858T477.6","780.48584866273","477.55999999998","0","0","0","260.985761119298","0","50444.2413663528","60461.2442706743","54083.6133598595","53735.0656153716","56645.1703784045"
"M780.511T531.5","780.510954066712","531.549011230469","0","0","160.922497472187","0","0","15961.3966862981","13375.031379069","13209.6913565293","10839.8904626954","13629.1131048099"
"M780.5377T663.2","780.537709729453","663.185974121094","0","0","330.603127044493","0","0","25763.3223778074","30014.9094794268","32839.0533407673","26673.1891660672","29218.9970819283"
"M780.553T699","780.553003189999","698.97700000002","20992.6047463449","9318.19162953778","2959.6398267742","9596.92816556032","9448.88954236847","5222011.38895474","5060653.45590711","5297241.85286797","5322895.47506249","5217679.3505285"
"M780.5547T682.6","780.55465237936","682.59912109375","17658.8774425949","13449.1022767137","6208.16752090775","11587.8179579109","8411.49842732073","10281210.7491915","14356607.4434819","8328011.83867965","8271518.56494475","14300250.1202127"
"M780.9864T477","780.986418318038","476.953002929688","0","642.359935780376","0","0","0","30057.1715370964","29288.517866661","24694.3782388814","23842.1953493283","30173.8770579823"
"M780.9928T490.9","780.99282597344","490.905029296875","170.394199891482","0","0","0","0","62780.863605547","63111.0084644553","68252.7286729435","60491.8416993368","57083.5069168159"
"M781.5011T657.1","781.501053262318","657.120910644531","0","0","0","0","184.762026567099","44065.1747133543","46128.2983151446","48639.4809367694","44349.5519488645","48001.6883738611"
"M781.558T682.6","781.55802192004","682.59912109375","8039.39974626111","11986.0535017649","3503.63949926833","10526.124916077","8774.50156734887","7039872.47788378","6960775.57697166","4389829.14458183","3734002.76824553","6928669.96097045"
"M781.557T698.4","781.557048776147","698.371398925781","2594.26120000222","3544.9100190023","954.257888851342","7336.58475086369","3966.27523724549","2834403.85412158","2782312.09295366","2821271.83792864","2833213.83880926","2870685.3612508"
"M781.6185T731.7","781.618495739148","731.735290527344","526.260483890085","764.81522415686","651.781407090148","317.971835947066","864.610060783173","574609.463303901","573934.086806985","550769.085190001","565973.677340326","544562.274408805"
"M781.9584T486.7","781.95844547051","486.658998291006","347.683084834953","148.55912124621","276.414275829444","316.839253700647","217.348454898392","116913.649843452","104776.917882329","95732.4573812259","100042.940906405","103068.568675232"
"M782.0004T500","782.000436750216","500.004","0","160.893500846215","0","0","149.186109242568","64909.5701158293","50441.8335892013","64407.1400263602","62879.7880837024","63602.5280816011"
"M782.0624T697.8","782.062397376423","697.763977050781","180.48857299909","0","0","0","0","468312.073361584","519778.359231966","462502.488679144","463217.751203125","449778.353583165"
"M782.4626T594.6","782.462576595468","594.638671875","858.535860625561","1087.23292262619","1037.03253284097","565.188060526024","1530.40968543431","14444.4422091729","13206.358965022","14741.5548102711","15612.1281767137","15665.6301715394"
"M782.4893T635.9","782.489332729049","635.889446289063","509.572309863259","373.584364058925","120.381481758106","0","143.813287637723","25833.1021165544","29723.0564797575","31115.9140198395","24135.8894748293","18177.6101369899"
"M782.5617T679","782.561679607093","678.959106445312","2956.64270424005","0","1070.77160581158","3496.08573054296","963.085397827705","539869.575029831","617408.612662782","504922.597045031","703959.918569008","635089.268760681"
"M782.5688T714.1","782.568813535195","714.143493652344","946.781432876587","298.212703898549","0","2961.79386701091","1522.02892804432","7672495.97579432","7684184.30520628","7700562.91063188","7715394.48084707","7728768.95501728"
"M782.5708T698.4","782.570847479448","698.370819091797","629.116989198996","3120.50062695769","157.289476883853","3024.06677355719","50722.0973946323","17702553.1202486","17787283.3171049","17552372.2982452","17452303.2849315","17580209.1453662"
"M782.5706T686.2","782.570645936028","686.238","2719.44958752198","5931.04356842253","2101.99721271339","4665.65575904275","9713.63224309372","17442862.9636352","16637501.6561552","16524340.9264706","16755937.1939813","16655654.5369312"
"M782.6167T731.7","782.616664297607","731.736","156.932190215215","0","339.648347277815","0","0","304101.262916013","135249.021206436","302847.203813568","281955.263941195","290838.697608176"
"M782.9646T478.2","782.96459041568","478.16599999998","0","149.620540921285","168.150602499644","148.776363210915","137.147820514971","119529.026982176","117090.26627468","96983.4220229382","109961.815709948","116091.590728217"
"M783.0697T712.9","783.069653600483","712.930541992188","0","0","0","0","0","614664.590607037","592636.783870252","602206.771588271","611478.350920314","763853.37668031"
"M783.4688T478.2","783.468793070535","478.16599999998","0","0","0","0","0","69243.3617767503","74924.9037431372","65447.2295839741","69843.1649069941","69525.3545052453"
"M783.5726T714.1","783.572614445204","714.143493652344","723.271594549028","3753.08937433534","0","1774.22830268741","600.087848118058","3698879.93379668","3615481.91692872","3697261.37321708","3655844.55586831","3649520.2318528"
"M783.5743T698.4","783.574348424315","698.370819091797","0","2154.97987588047","0","1926.68694478893","35621.944339598","8066810.33941617","8155195.21181439","7991273.61622644","8064910.383858","8078973.11364065"
"M783.5741T686.2","783.574071166266","686.2373046875","18336.8175446832","16949.7866094946","3123.69045051393","7715.43692514438","9863.77141466799","7920029.26745153","7671651.70343903","7543565.02818846","7700650.60744059","7505688.81929225"
"M783.6321T719.6","783.632091456526","719.602172851562","0","235.910070509029","176.45501402556","0","0","159330.09644426","191650.357809831","209441.310737652","174758.612330235","189247.14159982"
"M783.9722T490.9","783.972215585843","490.905","0","0","148.650728776208","0","0","123388.195196841","153303.809195215","126200.370358148","122887.921950979","122782.200951747"
"M784.012T669.9","784.011983384065","669.859985351562","203.331932405892","0","0","201.279644400758","331.344043393345","11739.4622245743","11256.8526650437","15653.9202109375","14507.5581250343","14565.0956324084"
"M784.0755T712.3","784.075495176343","712.323364257812","0","307.900318942848","164.393162426755","136.862146120984","0","280749.139087815","133165.521465949","284288.223629082","284600.043332683","284639.375411606"
"M784.4691T478.2","784.469121943349","478.166564941406","0","0","0","0","0","36610.4066256269","38822.9971864209","25253.114762549","31478.8339383748","25231.7883823319"
"M784.4755T490.9","784.475513024302","490.905","0","0","0","0","0","80609.4230842429","84229.7823759634","85722.3518844529","92185.8479518743","83524.5658361574"
"M784.5765T685.6","784.576519861025","685.634094238281","3406.85664760047","2468.52785587418","1197.19945941399","1500.72596170872","806.610396214416","1963624.56254516","1978759.08366561","1925708.87074179","1923363.80742251","1920533.63343378"
"M784.5783T697.2","784.578332059068","697.156991210928","12216.3891028557","10840.5369300896","3485.21332826245","7686.98172660144","8531.37570527354","2448075.01859914","1587135.63767792","1771856.13543119","1777621.03366466","3052465.05279484"
"M784.5865T704.9","784.586547201121","704.897644042969","3925.05458897558","272.929048373781","760.920531305773","2628.00773827235","35324.7987333343","25207538.4384971","25561199.1093869","25846721.5953161","25768434.7907296","25079113.9695315"
"M784.6618T757.2","784.661840716578","757.2138671875","170.72832008265","233.733221131292","0","560.03717549704","0","11717.2860407856","11713.3795122648","11419.0966052227","11655.4798978638","12247.4062970317"
"M784.9748T490.9","784.974771014154","490.905029296875","0","175.80230754238","0","316.768951913032","153.171343122271","58398.5025260551","53982.302170915","60824.3818877684","59838.9221922669","61280.2817476401"
"M785.0852T717.8","785.085190957776","717.782104492188","203.389314994789","0","0","0","0","166825.722787206","167026.182339741","163996.109773405","168050.200050444","167974.260602198"
"M785.5107T657.1","785.510747978804","657.120910644531","991.448427984789","1559.45702808956","544.614199620187","1282.08802303839","989.649814419714","86881.7835069152","88403.4810131842","86968.776390022","88486.886848478","72878.9859352832"
"M785.5765T686.2","785.576471101408","686.238","1278.47477798306","1484.38334953041","927.137430324531","0","1750.40592494798","447103.860873289","369732.017648635","366605.984408879","473407.293658007","481416.38734241"
"M785.5899T705","785.589920692634","705.043533691416","2463.54307745388","521.434763221023","261.141184200002","1564.3918309027","10851.7252538586","11411119.6360931","11362743.7398197","11323863.0497278","11241629.5051984","11300292.082001"
"M785.6539T736.6","785.653856647197","736.58837890625","870.857144825457","639.213391289136","275.066011932911","0","0","3225449.16815489","3194400.99025915","3152364.09012685","3172185.02134332","3145910.7824625"
"M785.9438T479.4","785.94376137365","479.379241943359","183.053294920363","183.98757623074","224.980214111817","0","572.591893365688","45710.8809257812","47287.7954577391","46554.1909893282","47075.5417195232","44948.4762904244"
"M785.9732T490.9","785.973156703028","490.905029296875","0","0","163.69217629525","0","0","22935.3690861905","23389.1188746641","22322.5585183158","28765.3757893262","23413.4539890726"
"M786.0422T683.5","786.042192994527","683.509399414062","0","0","0","0","0","35052.0119959172","15432.7794628542","27502.0160841268","27205.7712696826","32598.1512076479"
"M786.0647T711.7","786.064707457069","711.716369628906","0","0","0","0","0","42919.3097569338","41163.323221236","40868.9923080366","44526.3039325198","34285.2487190757"
"M786.5134T657.1","786.513433968221","657.120910644531","355.99548690506","585.080528760746","414.568332700742","369.759777845116","194.990038813651","51879.7163389513","50544.0926336769","43507.5170317382","42573.7939875034","47867.697382451"
"M786.5925T705","786.592536722954","705.044067382812","2618.66892747016","613.219036516441","0","351.849935429307","1002.68449562587","3049202.96994061","3054559.61299177","3140793.52566169","3105206.39055711","3068189.77351203"
"M786.6023T721.4","786.60229250297","721.42399999998","2192.5101279902","5149.33810346863","1293.57807066005","5997.13526826737","2021.51333905178","23551384.60862","23335141.5700311","23391163.4306064","23281801.4114396","23336535.1763738"
"M786.654T736.6","786.654019391768","736.58837890625","704.123579179013","199.029207894461","0","203.243177178762","929.571603579314","1746988.788433","1776063.65705995","1723594.91762812","1718770.99274673","1720777.77504014"
"M786.7252T214.3","786.725160960741","214.287200927734","0","0","0","191.392897642883","0","6548.98670946884","4276.14498578535","6189.94477419434","6805.58438657346","7082.06878215639"
"M786.9775T477","786.977527351701","476.95300000002","371.802886901423","0","0","145.189162247255","0","49934.6148251681","54681.3562304307","46961.9993892593","43118.9835867263","48379.848538843"
"M787.0326T695.9","787.032628948076","695.943969726562","302.032136471088","177.868092794825","131.761902906699","0","298.494209136126","92314.0688376057","111197.121340455","107225.709423047","84911.1682540661","108412.836983047"
"M787.0688T712.9","787.068752868193","712.929557373047","0","0","0","0","172.67359644956","96894.3638221582","106504.728002929","107433.835423241","107584.887331682","110087.21696836"
"M787.4738T532.2","787.473782597682","532.155029296875","0","0","0","0","0","11816.1578330801","20261.8655278605","19211.3543959315","16661.4315787478","22552.6251828099"
"M787.4801T477","787.480082821363","476.95300000002","0","0","0","0","0","43730.3440989337","39960.9613946774","40926.3942089842","37178.1447916665","41012.4922020264"
"M787.5329T695.9","787.532918184316","695.94400000002","0","216.293452553451","231.275414004177","0","0","74179.5819960939","86722.8656320192","72098.9113609425","78148.2000000745","73235.8515244456"
"M787.5937T705","787.593720214836","705.044067382812","1034.95444017455","647.214156332426","376.328314847387","467.928562210443","797.74875743594","511280.580877732","554151.672838703","541034.614090673","524146.699121523","535719.056572737"
"M787.6056T721.4","787.605570294796","721.42399999998","3127.74475340462","3247.23875234856","0","714.71633228711","1746.56464229267","11133808.1186597","10957871.8363105","11046973.892836","10976324.2729662","10951370.5248652"
"M787.6562T737.2","787.65617455557","737.195251464844","217.442329505216","0","171.407135108891","157.101219799519","689.653684755564","478395.784169686","497961.156518434","476383.364883347","476702.903978356","476367.433824524"
"M787.6693T754.2","787.669299160843","754.180603027344","1761.56772718218","1371.8219786737","532.32277533495","433.58853716066","815.438155039295","1693937.10151406","1671909.64519218","1638283.34963993","1632813.53805856","1612456.4144863"
"M787.9809T477","787.980947434377","476.95300000002","0","170.797929316966","0","0","157.973548485548","23861.1725856868","21613.294345459","20435.7363289389","20585.6724209824","16162.1839420532"
"M787.9865T490.9","787.986450201928","490.904998779297","139.668804131508","0","0","0","0","48248.2441067874","50079.0989431369","52196.0931691855","44986.8561791864","50698.572147802"
"M788.0576T711.7","788.057632800654","711.7177734375","0","0","0","131.524962689215","0","59853.8901155929","64713.2702002739","67637.5613662755","60827.465203061","69121.4659642776"
"M788.4321T578.3","788.432141516409","578.261413574219","0","0","0","172.132707925306","0","18086.1121601612","18802.6189237792","19927.6069840033","19901.0420694337","19403.884094768"
"M788.557T709.9","788.557008911081","709.896057128906","0","0","0","170.52403882339","194.695924746939","585341.312468492","592659.348295575","591589.999252654","604914.571378128","586808.520822401"
"M788.6081T721.4","788.608091841452","721.42399999998","2808.63857324943","2119.44868088968","442.187613274888","1068.62624776435","876.512074023297","2951605.37193037","2935508.71391047","2939950.4169971","2914860.26132888","2968591.82109374"
"M788.6176T736.6","788.617602121857","736.58837890625","636.46837357441","331.075316355564","0","377.538870575922","222.75910398889","5028463.96695146","4944723.47188375","4817177.71171121","4938480.81201466","4966124.81386331"
"M788.6716T754.2","788.671627184609","754.180694580078","1041.26883520216","241.606472233226","146.486109546597","600.034828252683","220.37138937274","827669.508649985","827699.636961912","801945.125388285","800137.84510283","798023.757584928"
"M789.0379T686.8","789.037943322775","686.84521484375","0","0","0","0","133.52331144991","89376.5715139052","90121.7904820162","95935.4463636884","87285.7305787059","90418.3322635095"
"M789.0509T712.9","789.050857260095","712.930114746094","0","140.020150335971","0","0","0","88453.0923871149","84460.2596564477","87542.5829687488","75833.9228892129","86978.7925442785"
"M789.0863T727.5","789.086267555118","727.490234375","0","0","0","147.714673937609","135.305041849924","44499.2532898324","33320.6007931518","29538.2573046767","33416.6309840708","31939.1168774489"
"M789.4353T578.3","789.435292394687","578.259094238281","0","0","0","0","0","12776.3048513743","10246.0002818815","11189.8619873197","12227.532737396","12063.6654106615"
"M789.4865T662.6","789.486480289838","662.58","0","0","0","0","0","34781.9592820465","30928.6260293452","35076.7064660208","25717.0225080228","37561.5431084679"
"M789.6095T722","789.609494034126","722.029174804688","1921.19575447861","656.302251668111","686.80960831715","584.011704120583","553.891686341466","547280.546582577","544893.592053757","553521.737402293","546268.837116981","523520.227497659"
"M789.6206T736.6","789.620632036058","736.58837890625","872.681929406992","323.116104387379","391.072769712592","0","0","2409041.08131935","2374801.69241017","2328098.25255519","2362114.07247924","2323896.39949843"
"M789.6734T754.2","789.673447580868","754.180603027344","236.819409836894","0","280.815152207494","252.736947002507","0","229564.386309376","227553.856165174","227105.930677156","223354.377818056","228414.642208155"
"M789.985T477","789.985000576178","476.953002929688","810.042438168079","0","308.976454260014","0","0","32066.356416911","35624.4621077979","29490.3245296223","34022.492132054","33079.6787488564"
"M790.0279T671.1","790.027910124197","671.071899414062","0","0","123.964274262163","351.881996368803","0","30581.9000893404","31061.1292500002","29787.1264241559","32044.2668436508","27671.933848841"
"M790.0521T712.9","790.05207937843","712.930603027344","0","0","0","0","0","45609.3526483737","41941.5922233076","43570.5592108767","51147.7066371795","51207.4001830081"
"M790.0752T707.5","790.075168130067","707.470031738281","0","0","0","145.831038024276","488.380913031908","54065.151527092","51168.7495227579","47935.2562726553","54452.6584564432","51245.9879817803"
"M790.4343T578.3","790.434316625594","578.26000000002","0","145.611372028821","0","0","0","8025.69589550872","7789.29014642469","9667.035527179","8251.32746693643","7958.72666418692"
"M790.4869T477.6","790.486859881019","477.559875488281","0","0","0","154.943431150665","0","28176.7474214982","34757.7994695514","30071.9473954568","29550.5561773394","28956.3843366294"
"M790.5373T683.2","790.537271521062","683.204162597656","1117.31804597498","1010.00316348369","1048.70282536544","1591.57788437459","140.245462754854","322722.354918159","273043.321792119","314149.166222134","260932.870699806","338343.022991238"
"M790.5409T726.3","790.540883967235","726.276123046875","369.939362461646","0","676.098005129577","271.96593116984","675.03860829381","146483.139418519","146409.92310547","146145.728674593","145875.366236977","154319.052440037"
"M790.5576T617.1","790.557618636636","617.083984375","2078.59770687292","875.230463975251","587.034911310991","1763.37765579101","1342.99604965948","43593.4676005058","45064.2419723061","42481.5043619284","19920.201864917","36882.7074387985"
"M790.5718T712.9","790.571776366321","712.930541992188","804.795725453878","409.732174283592","0","1096.8893631072","0","895693.741888021","875404.529499761","894484.874001233","881010.42991758","876201.661735834"
"M790.6227T736.6","790.622665938612","736.588317871094","0","176.595984336797","0","209.610668579102","0","631694.463143368","617917.630480033","609581.592103875","623136.126621389","625024.519178714"
"M790.9885T473.9","790.988490612168","473.920013427734","148.532619011221","0","0","137.684154510498","0","46456.3943663559","47643.2876529216","50199.0447285506","45806.1391310785","39029.8021583759"
"M790.9951T491.5","790.995129265572","491.511993408203","0","134.32704460077","191.175668104738","0","198.341545574516","37778.547010024","35276.9987895995","45354.6251599734","38957.898447802","38355.8638516009"
"M791.0365T681.4","791.036479360063","681.385070800781","215.969804371241","0","0","460.458675494744","600.847983803228","129978.502289429","135279.564139381","130724.37904118","139091.065627519","127790.849149584"
"M791.1011T729.9","791.101062393192","729.915283203125","181.22453477403","404.333614548076","179.241227022638","0","296.794679526822","14354.9284358621","12648.6460932027","9304.76520874087","14980.2525530042","15578.8529589691"
"M791.5265T656.5","791.526548460291","656.514","714.749644895125","0","218.397273300216","140.023015340169","192.984888825173","99645.0380159612","97339.8418536617","105983.669731506","101705.287995483","99228.9838866353"
