"","mz","rt","GD_012_matrix_RPP_RRHD_B1.mzML","GD_014_matrix_RPP_RRHD_B1.mzML","GD_015_matrix_RPP_RRHD_B1.mzML","GD_017_matrix_RPP_RRHD_B1.mzML","GD_019_matrix_RPP_RRHD_B1.mzML","GD_010_NIST_RPP_RRHD_B1.mzML","GD_011_NIST_RPP_RRHD_B1.mzML","GD_013_NIST_RPP_RRHD_B1.mzML","GD_016_NIST_RPP_RRHD_B1.mzML","GD_018_NIST_RPP_RRHD_B1.mzML"
"group","mz","rt","matrix","matrix","matrix","matrix","matrix","nist","nist","nist","nist","nist"
"M819.6689T228.2","819.668903851163","228.239974975586","168.637027045356","529.647248680961","300.72647894505","0","773.241478451197","28522.304425585","41899.665239527","43337.9920900435","50432.5141419082","50031.5981045891"
"M819.7481T632.2","819.748090747968","632.248809814453","8627.86457366732","8595.32983859151","7810.50169207661","8242.57587744145","7744.1520897671","2413.26844509887","2574.82460027821","6435.72186336129","7225.60088228848","6490.8679654947"
"M819.9188T227.6","819.918771392716","227.63299999998","0","0","0","0","0","21519.2587852478","18856.4756292555","18615.7586409238","23168.0332620483","26276.5402609106"
"M819.967T473.9","819.9670385762","473.919860839844","0","155.871193489659","0","0","0","122826.152853933","129958.529256849","128776.958893608","123199.769116244","122144.150125548"
"M820.0762T717.8","820.076242479321","717.783935546875","227.762097242475","0","147.346355536208","0","0","46505.3178181038","49487.5581416005","43300.3235172994","46807.6741470066","46654.150844092"
"M820.0746T706.3","820.074556369744","706.257385253906","206.537353736732","0","0","0","0","179742.429530198","187116.255493041","185229.238955704","187360.969125154","185110.084526005"
"M820.4675T473.9","820.467481104786","473.92000000002","0","0","0","0","0","81508.4710560079","81550.8718937624","74296.7985939517","75156.4238364626","78428.9302859589"
"M820.5256T686.8","820.525562259873","686.84500000002","0","157.1285658797","429.725881718708","210.140963138625","149.43953190395","172831.537921327","191346.603803941","187343.245252447","174969.459797157","244266.253625159"
"M820.5339T749.9","820.533918558587","749.934692382812","32123.2103365765","27560.8097924184","17507.7273816911","57330.6058432084","57206.8603319382","52861.4373386132","52212.2400323679","62965.1358370707","59649.4553867611","60833.9605697397"
"M820.5429T665","820.542872875365","665.007","126.569618854371","0","490.487028611914","0","344.285744559399","51499.2940087042","94273.0725548912","65236.4584462733","49022.5855194583","73369.7728832307"
"M820.5914T373.8","820.591374814146","373.820770263672","80585.0837763132","74894.7828044384","81457.8477437439","76146.8529658662","79340.2691864485","89963.4531738059","84583.2015712509","72148.8734787038","80514.0529903736","76673.5973679584"
"M820.5911T722","820.591052613064","722.029174804688","292.502524865259","382.986508982966","435.196473890605","337.236681417562","0","466950.382455067","496380.590141307","468661.945374332","489317.669673701","483133.689067242"
"M820.6175T733.6","820.617467342283","733.556518554688","636.320195224113","1390.96839610833","1170.82510337015","180.152053437153","566.456864579877","571605.168328632","629017.111916716","538228.295226868","633638.175174006","645549.308877682"
"M820.6526T677.1","820.652646932123","677.138977050781","178.655772320534","0","0","134.163472894971","0","49642.3272544741","48440.6028323584","49553.8372341397","49927.1604501662","48925.1913646495"
"M820.6612T765.7","820.661190110618","765.706115722656","454.59422975344","159.130429585775","683.106674903072","0","0","16576.4772807883","15705.7190728318","18860.0668077225","19069.7350466886","18399.4938094812"
"M820.7392T834.9","820.739223778356","834.861053466797","7783.94472011689","7797.30305628259","7352.29342692623","6578.33697225734","6059.15641371698","18821.8314803466","18423.9787574006","26581.5149990403","27811.5264492596","26856.0872241553"
"M820.9668T473.9","820.966775816062","473.920013427734","0","0","0","223.031837054613","251.013473854178","54976.0281808374","54748.6105211478","46312.1215527157","48664.9956483382","44604.4703281468"
"M820.9794T499.4","820.979424112891","499.398010253906","162.605351329717","0","0","348.170194165695","141.860986565033","136338.661604848","129414.326481361","115029.384715219","123253.901100034","121241.716264768"
"M821.0851T723.2","821.085080739082","723.2421875","196.57292822133","0","0","0","0","456162.082016329","460996.565356356","467741.343178723","441173.387272336","454964.347511718"
"M821.1314T739","821.131418375305","739.01599999998","0","161.96674606708","0","0","0","78182.4160479026","82891.7345695312","92914.8163739477","65709.360384194","70494.2446659132"
"M821.4814T499.4","821.481389009668","499.398010253906","0","0","0","0","0","103201.905332812","105037.484967004","91660.7945915481","95730.9596429811","93712.5792858804"
"M821.5285T686.2","821.52846801775","686.239929199219","0","130.838119871013","277.562643655606","0","0","141788.329687602","144175.080422538","133259.95445607","196754.703377392","142926.317363173"
"M821.5382T749.9","821.53818415759","749.934509277344","4784.36421376094","3763.24307304","4905.81539227627","17852.8397063297","16911.7874558321","13857.7807183903","15826.0265778077","14963.849025146","15188.6884306045","17851.7249224366"
"M821.5947T586.1","821.594694804352","586.146211669922","15995.2081726599","17492.6864570474","17928.8415488228","17184.2889763766","17508.1717551632","15970.3812393252","16094.8806775387","53884.0512705978","56437.5514963071","55573.5871141195"
"M821.6487T748.7","821.64866694388","748.722","3090.31867333515","2459.93579045597","1397.88226788443","2452.34335920754","2208.27935324658","832083.858089584","801917.796472418","793529.587933033","757587.000293131","774196.258566652"
"M821.6623T822.1","821.662263249019","822.121948242188","2037.8494703463","971.607893568198","1026.04985865225","1999.4984461361","234.817467859912","12780.4407827009","17051.5171992","22752.0894009545","21644.2879917527","19941.4974979722"
"M821.7419T834.9","821.741915099924","834.861022949219","1349.66058314003","5163.85297349473","2089.89577201283","4035.76087363871","3189.18000646563","9406.90168927897","10751.8693431263","14112.707492604","16062.3954341536","14535.9371121565"
"M821.9824T499.4","821.982441369054","499.398010253906","315.677753535937","167.949636458355","141.695488215191","198.854618591722","176.912726246053","79769.0897118775","74932.7085139301","67378.9749446679","71958.0833183779","70927.0755162389"
"M822.0074T531.5","822.007352095294","531.549011230469","0","0","0","0","0","12530.3845462515","13224.9149694021","12911.8215226946","12311.0230662558","10185.3311285206"
"M822.0299T685.6","822.029949562914","685.634094238281","0","0","126.491809475806","188.464520716667","0","63524.6487808227","43562.7476745119","62501.5274035032","67098.8295902925","63252.4720022807"
"M822.0918T725.1","822.091848642045","725.063232421875","0","0","0","0","153.628405219201","413554.913083366","405099.079041235","418119.450332026","411853.680693667","410156.785061234"
"M822.1232T739","822.123229191902","739.014404296875","0","0","0","0","0","173010.042132218","159975.685705079","170893.600360917","162236.878563025","166185.089291998"
"M822.4824T499.4","822.482438253556","499.398071289062","0","0","0","0","0","52791.1653624389","44788.1997570982","54048.9739725496","45616.7386704271","46017.1773485868"
"M822.5046T531.5","822.504555749197","531.549011230469","0","0","0","0","0","11753.2976286278","12331.7954092346","11662.120804065","10748.8016643493","11410.868056628"
"M822.5306T688.1","822.530572673956","688.057983398438","305.049268451862","0","392.626540660443","448.960084379073","306.208713128034","165164.872506065","150557.948518679","148556.028373868","156255.951024224","152822.354336056"
"M822.5972T373.2","822.597167159914","373.220245361328","5256.50759307215","4497.39815782823","5323.67578114831","5438.09064555031","5898.63827960104","5776.61158908413","4905.16999064522","2016.3230601931","5129.67331921541","4727.57726521811"
"M822.5986T726.3","822.598622771978","726.276184082031","199.821632133089","0","247.618197015448","226.832649921313","152.730540853544","284694.19375651","322355.239801486","286545.943366241","304760.871459326","321080.587048415"
"M822.5979T586.1","822.597882304891","586.143981933594","7673.38381220207","8162.601300544","8966.25860855785","8577.87409028877","7621.6015715202","6328.5099294721","7652.95145848385","26555.331854162","25907.5047779026","24461.1783559343"
"M822.6305T737.2","822.630452895213","737.196","695.761284171604","0","905.1343501","0","164.726153516676","530668.775382044","495590.815086313","508544.414443996","513087.975438112","518978.572427862"
"M822.6495T750.5","822.649546174191","750.54100000002","1594.51319301687","1706.24874052126","2723.04686896797","1788.78568701759","1278.73137861363","702139.531914152","719843.865825549","681147.159674819","680296.568755299","650705.432784612"
"M822.6665T822.1","822.666496193286","822.121948242188","189.400013742922","668.817349027991","197.75733246444","336.998328002679","778.509825400245","8411.10778360667","8917.68287515569","11750.3457626952","12808.0830192345","11178.7854572527"
"M822.7542T840.3","822.754211318683","840.320983886719","11501.7626167606","7724.29173886873","8374.78719066171","11029.3972852821","9327.61978586886","18123.6015672064","21799.4812822699","30958.0878004192","35563.9763505949","32483.5092095024"
"M822.9784T473.9","822.978370987277","473.92000000002","154.450491649099","0","173.124988683499","0","0","50936.8975984258","58941.2475728382","59743.5886626808","51761.6641194764","53667.0771626087"
"M822.9843T500","822.984295012131","500.004","0","0","151.438817265283","0","0","44880.8912603323","35685.7669035743","36006.2273667376","32112.7026782743","35784.4678416815"
"M823.0057T531.5","823.005723411848","531.549011230469","139.37781952366","0","0","0","0","14313.656319194","14963.3002646914","15797.0057393978","13889.8612647405","16654.5823282658"
"M823.0431T712.9","823.043133295889","712.930541992188","0","0","0","0","0","35863.8293712402","36482.2138604542","34122.9760327658","35005.5123494036","29522.4003650392"
"M823.0991T727.5","823.099058096718","727.4892578125","0","0","0","0","368.156994519213","189605.412723077","186993.481292923","191447.16799131","182066.441072602","185504.498818857"
"M823.1216T738.4","823.121555827593","738.409240722656","0","0","0","0","0","102658.586025994","100629.965372961","107309.306677097","91617.7349015414","105411.704647874"
"M823.1587T754.2","823.158684190387","754.18099999998","144.710188181627","0","0","750.446334666694","0","144038.93288919","142212.111766357","136573.017219224","135769.192812408","134600.2482454"
"M823.4688T656.5","823.468842161067","656.515869140625","0","0","0","0","0","51776.8585766787","47744.9534592798","51303.3086238342","44667.5242840625","49645.6414962636"
"M823.4759T757.8","823.475949815173","757.821441650391","0","0","0","0","0","6016.15600790884","7782.9166529437","7195.13783368832","6823.89849515892","6689.9213050535"
"M823.4803T473.9","823.480314352014","473.920013427734","0","0","0","0","0","44132.9754573566","45736.7539799276","55473.1478019731","50164.6945595832","45761.9270144088"
"M823.5014T531.5","823.501373751768","531.549011230469","142.593707510456","0","0","161.316346839277","0","70337.3306422957","72320.7390510046","64939.7341406429","65596.4560131976","67048.8985755499"
"M823.6244T734.2","823.624379304748","734.162231445312","0","0","398.227771919753","470.55024497211","173.19646181379","102730.85610444","101284.074204274","103589.864348198","113512.437177716","102287.37221354"
"M823.6655T765.7","823.665475399746","765.706420898438","191.687076154805","241.54344450472","466.045771188062","222.197778047146","174.996951916096","363781.803845214","182298.194265605","348458.37891466","365980.229466503","545701.489079165"
"M823.678T828.2","823.677969184858","828.189208984375","23181.1107720236","20715.8788870524","15991.7982667364","13531.5706533791","17843.4795782119","63487.9110810722","65963.0460725788","82407.0943022305","84783.469192713","79962.1699288713"
"M823.6795T830","823.679476131719","830.008056640625","22773.654032021","22365.5428724417","18643.0282820893","15713.5584615137","17756.7697244871","63317.0326035925","59611.9316748685","76049.8981389568","76942.0252073109","75582.6880692967"
"M823.7582T840.3","823.758198632995","840.321","6764.36378642291","4603.98753767098","2647.44297262328","1290.8844101771","4527.62259676298","11364.2185788587","11550.7421922546","15290.8261797318","15028.0541733305","17091.7338365667"
"M823.9808T473.9","823.980813530291","473.919860839844","0","160.302371100212","0","0","0","27364.100541027","24746.2128551717","25483.6320937042","24068.6206054902","24203.8673537416"
"M824.0034T531.5","824.003421957288","531.549011230469","0","0","150.378150027171","0","0","167035.504481805","161212.8416451","162997.619139183","165774.316468125","169284.043490541"
"M824.1073T729.9","824.107275429185","729.916259765625","0","0","0","0","0","139937.759006267","134747.551026585","113474.975189941","130623.205129431","136644.586396385"
"M824.1585T754.8","824.158485306535","754.787231445312","151.848905409731","149.803932417938","584.825545688765","175.507799357338","147.078847442349","38441.3103121055","31672.9393710329","33617.5084731101","37637.7234858398","34096.7597889308"
"M824.4753T656.5","824.475258829106","656.513916015625","119.81645077467","119.875993224559","0","0","128.457279801976","25543.5490315491","27886.7646285644","24066.2791973585","25667.0057259395","26278.3694601071"
"M824.5052T531.5","824.505205950887","531.549011230469","0","0","0","0","128.4052660817","128738.702404097","122252.883662621","126901.960896306","126284.22985026","129374.232380942"
"M824.6541T756","824.654149638816","756.000793457031","762.627486693959","321.88373353318","0","480.563053741858","481.254489009526","205549.103425339","195378.622587633","195576.851125624","201339.882611114","184217.348861865"
"M824.6828T829.4","824.682778990704","829.401977539062","13701.3239065057","12674.7077140562","12317.8529779059","10245.103935742","9843.08384349676","32859.5375522857","38343.5069092087","46565.0277009228","42249.2946199279","42486.9460595725"
"M824.6818T828.8","824.681757849463","828.794982910156","8901.5886681628","11174.3929663698","10320.3141890794","6498.64747249535","9862.06191844134","34376.852057904","36898.5187840344","48478.5662408005","45105.6801266719","43859.5499557795"
"M825.0052T531.5","825.005193417681","531.549011230469","194.38878484179","0","0","0","0","77550.2332336086","76207.1612749346","79504.1632859913","82893.6684891451","81033.1036814052"
"M825.0488T705","825.048823184778","705.044311523438","163.593415115159","0","337.72322824325","624.086558028202","0","75320.3785464369","85609.9585043526","84285.2914489416","88055.1323781359","84825.9841137477"
"M825.4913T769.3","825.491293131187","769.347","476.032361408526","784.837014941033","183.512254294939","485.13747741573","0","14476.7966612164","15158.4296313454","15693.5966859851","13762.6002607534","15406.6723954743"
"M825.5047T531.5","825.504707857125","531.549011230469","0","0","0","119.042094459098","0","52286.3592835752","55292.1930785573","52268.3761339596","57707.6097573311","56458.1792273788"
"M825.5668T721.4","825.566835258483","721.42333984375","163.700222568586","0","0","0","0","84650.2888228401","75784.3236075375","52918.800004528","58946.5172027808","88550.6192050399"
"M825.6233T478.2","825.623332491909","478.16599999998","140.429092226364","171.231412763894","0","0","0","7940.79284024046","8700.62885988238","6328.99100973191","7934.96492155949","7996.43819289276"
"M825.6579T757.2","825.657924917948","757.213684082031","0","904.399578245122","1203.13509891069","505.037380660604","722.18152782032","70407.4291111737","86154.7871597751","78364.9840472214","72280.3874478501","60971.2149574506"
"M825.6945T835.5","825.694450893945","835.468017578125","56626.5985114992","64801.2067446378","59476.1585539582","53574.3527222269","49213.9500640109","151025.508079186","146171.398012746","201604.571215965","206435.747495596","198320.28339482"
"M825.6938T834.9","825.693775830606","834.861","52853.0676267051","51778.0930685948","47268.4917564452","45568.9720986019","33011.9645014821","157340.719788313","158382.672782223","203955.114060613","213902.738596604","209545.054101715"
"M825.9857T473.9","825.985653433124","473.920288085938","0","0","330.156874347866","0","0","27836.8063857386","34271.7405217162","29881.1522958132","28656.2789816839","31732.6851528541"
"M826.0054T531.5","826.005362359607","531.549011230469","0","0","0","162.117607856029","0","35876.8693884636","38129.3528371009","36199.8248230297","36720.2947741867","39219.6098286783"
"M826.0935T729.9","826.093525671702","729.91600000002","0","0","0","0","175.08685849607","49565.2620084963","50196.8799554977","51737.5092504451","51591.8029587542","48969.013594067"
"M826.1206T739","826.120621049404","739.015319824219","0","182.154816266769","0","0","158.695017083404","41186.7046786091","39816.275260812","42037.4283938531","32832.6112397656","41195.382635965"
"M826.4884T474.5","826.48840366814","474.526275634766","0","0","0","0","0","30656.1420967568","32213.4833983346","26257.860543136","28417.7196013207","23142.3958822399"
"M826.494T769.3","826.494044278965","769.346801757812","590.37134049652","175.672100151834","0","0","151.35497810288","8569.78368899935","7448.56557314194","8623.81529258327","8944.30949501546","8449.35565231531"
"M826.5071T532.2","826.507072628913","532.155","0","0","0","0","0","10653.9596160577","22687.8306121581","21745.8345310357","19620.1895099473","20043.1173990785"
"M826.535T672.3","826.534952953845","672.286010742188","156.330179858881","0","0","0","0","362491.970356731","364231.415387599","353907.583492366","353331.547253615","348393.501649961"
"M826.6972T834.9","826.697176203504","834.861","31671.6041213183","30938.7335383262","31265.1927738543","29391.2588780425","20633.2340893166","81676.9163225641","80989.718514221","116373.149015024","114890.75231341","107677.446649086"
"M826.6976T835.5","826.697610817623","835.468017578125","34548.5991129108","31843.416315258","32493.4221101659","30625.9570160264","26774.3905606817","78749.8169354758","80413.3146821393","114361.543334294","117878.133194302","110433.946688311"
"M827.0297T424","827.029653847526","424.015808105469","6015.91902358977","7042.00259145664","6080.70593039268","6307.54640579224","6248.83800006159","7136.96180850054","6180.04581886674","6711.6239014875","5732.09119796276","6323.77068811731"
"M827.0647T722","827.064742304223","722.029235839844","252.87978419888","0","169.364172742244","0","0","80248.2508035197","77083.1209558907","83474.178078691","71597.6399948725","83925.5817230729"
"M827.1006T731.1","827.100633041643","731.12939453125","0","0","0","247.813586424689","152.092303466127","52714.4894789343","47790.6471443223","52772.9114912588","55161.1596085421","43791.6946465991"
"M827.1161T739.6","827.116101158553","739.621398925781","0","0","264.530351934116","0","127.142740297496","48596.4386461625","41791.2268733944","44276.9612720157","42786.4160679051","43097.1630233021"
"M827.5376T672.3","827.537565837649","672.286010742188","0","125.52986450769","0","0","0","192008.460114686","184781.589483431","199621.969109374","181992.491623292","183112.772787599"
"M827.6973T762.1","827.697319087087","762.06700000002","1008.44865085301","1008.91731766534","477.174012696613","0","143.988431094716","119227.034460263","120603.39240704","117863.711424932","115102.677235889","114142.760500873"
"M827.7091T840.9","827.70914490315","840.927001953125","69028.6399658685","69892.0753715237","64879.7205389247","61638.1128019762","50892.3401412485","162669.078726743","160972.704402812","218142.703052777","219289.395951697","261213.903210958"
"M827.9808T475.1","827.980760457157","475.132843017578","356.795348579809","0","147.115182803646","223.699512391972","0","18341.9719042236","21717.6323272579","23660.3534133469","23321.842885896","19748.1139111449"
"M828.0416T682.6","828.041644002074","682.601806640625","0","0","0","336.479445926867","0","20178.2011262399","18240.0495243323","19160.4573511297","18123.3116422521","24741.631137714"
"M828.0647T722","828.064686954617","722.029174804688","0","0","0","243.852243650374","0","47909.9864936388","40760.3409478351","44712.1183303516","52485.1524008396","46735.2587780625"
"M828.1086T737.8","828.108581053825","737.802836669932","0","0","0","145.753095672847","0","42484.8697751636","39668.1531123541","37208.1648829685","34092.8485022456","33948.0236408205"
"M828.4818T455.7","828.481819991304","455.721221923828","0","0","0","0","0","42950.7911659091","39986.2075838927","62397.1658650176","63325.7188750432","67552.747095642"
"M828.5351T662","828.535053848219","661.974853515625","132.396407791113","0","124.422679285849","416.605101166367","501.699815360758","81608.0941692458","88441.0558133372","93242.9211165918","108639.146128032","91112.2294110273"
"M828.5523T689.9","828.552309229066","689.877716064453","5735.75415342407","6547.5747198355","1802.39208374149","7382.78316038587","8270.04032817411","4440463.79350366","4449228.87595525","4406354.91642204","4397854.47620943","4393057.24209177"
"M828.5676T724.5","828.567648816425","724.4560546875","0","0","219.912333997563","0","335.847297393916","56970.6320540191","59769.0977648604","54239.9629392993","58530.2747250801","50711.209856245"
"M828.6142T662","828.614163449841","661.973937988281","649.95425952708","198.767441321822","0","0","183.931291421254","14786.5894075844","15360.6446444563","18552.6715202853","16859.8349573532","15050.7946572941"
"M828.6499T752.4","828.64988988016","752.362060546875","178.508386441435","315.189695463301","0","0","0","30098.1061651879","33082.2154683438","31512.9223303473","34670.2880998485","40268.1164614173"
"M828.7129T840.9","828.712899438287","840.927398681641","37142.8327969642","36196.5287631476","35874.8372199605","32505.6788107495","30954.5688513473","82025.319452069","78335.4310516764","128101.639478224","131575.956133118","115563.672522752"
"M829.152T753.6","829.152021087043","753.574768066406","223.000755893575","0","0","627.005101668416","155.913151376764","43312.861203662","45789.3185951504","43437.7370185183","44669.8875967117","41984.9862140578"
"M829.4856T455.7","829.485567287985","455.721221923828","0","0","0","148.486760162156","146.419265521373","20898.9852640667","21507.1655576364","29232.0990281275","31283.4734882211","31103.4300954533"
"M829.5552T689.9","829.555233935819","689.878147949229","3641.81933427813","4592.91254299772","978.01491734652","4209.91711245006","4023.42255843025","2216799.84144336","2223157.70708911","2233389.60444425","2182333.43719532","2215960.62935997"
"M829.7244T846.4","829.724424352047","846.387054443359","75099.8554715236","71119.3332316134","70364.6689527409","67555.9264560309","75282.7485472299","101814.357291951","74499.1728775406","114134.150836913","157893.945950171","140221.509001115"
"M829.9581T473.9","829.958065445536","473.92000000002","187.689469562902","0","0","141.001482324939","482.394013604553","48376.9665512501","54327.1272496462","44265.9893692079","48590.743613983","48833.8446544189"
"M830.074T720.8","830.07397780439","720.816223144531","254.615817371922","0","247.180935127588","0","182.37942134498","30869.2580754942","41220.5607733944","36841.7691771242","38694.9487100418","40397.4548493862"
"M830.1454T754.2","830.145415674819","754.180786132812","164.299632223057","0","0","0","0","14744.6226958695","10210.9651171926","15416.9788476756","9563.71011770733","13293.1733774065"
"M830.1655T763.9","830.165492813619","763.886859375","0","0","211.385933234342","0","0","10799.3686779206","22312.8151105682","20513.2558255876","19189.077530899","22884.9628019616"
"M830.4605T473.9","830.460522792522","473.920013427734","0","0","0","206.018957518972","0","60698.0811042235","57863.4295696653","54323.5512541963","56255.6578820978","51782.243163609"
"M830.4722T669.9","830.472199303246","669.859771728516","0","0","0","0","0","21993.7361347639","23199.5340533138","19689.9790539552","23715.4634438129","22969.275341797"
"M830.4878T499.4","830.487769517095","499.398010253906","0","154.51531816635","0","179.078646397679","141.027385477777","15948.9217930004","20237.4771057296","12362.630436774","14564.2579596816","12557.3070869385"
"M830.5505T671.7","830.550510648288","671.679992675781","473.464014891625","956.479679713627","270.090499806308","350.633809209901","914.741534944524","52847.599031615","63282.9566235856","58413.8747506347","91858.4654837991","69865.407575734"
"M830.5654T685.6","830.565427674901","685.632","2307.74130227835","3201.68274006485","727.302157198091","1750.54831342868","1282.9301375187","1280853.95612983","1281066.35754916","1252250.80894774","1248471.04410452","1252479.96002304"
"M830.567T703.8","830.567010348629","703.83154296875","7719.29323202226","7302.01241341141","2167.07696397904","7171.56345907379","7137.37477042071","3553649.10542783","3568323.33003013","3519200.84591","3531853.43589354","3541059.676548"
"M830.6453T745.1","830.645330607159","745.081237792969","628.379019098641","238.417487275117","174.920065488478","182.811472797583","192.723365712896","45543.3954882662","48693.995704835","36708.2612391537","35891.1750531201","43942.9672355602"
"M830.6552T632.2","830.655188680129","632.2490234375","4515.249578654","3985.21358959353","4622.04168677549","4887.95838546837","4683.94756173086","855.54662398034","1441.6401302887","4879.32631327871","4832.73424106476","5222.59079021332"
"M830.7284T846.4","830.728440211511","846.387023925781","40748.8245480115","36390.3174834201","36247.3986417259","33857.3418602752","35273.8568135026","42815.6334415336","44670.7042405886","60898.9973680971","73741.1586395657","72292.7970740017"
"M830.9646T474.5","830.964605577592","474.526275634766","0","174.851533724368","0","0","0","98958.7859151546","99268.2215505617","89848.3728021241","90079.3206070617","101545.262574907"
"M831.4662T473.9","831.466226325914","473.920013427734","145.007830356481","0","0","0","0","82394.6605982286","75991.974647168","89069.1051163512","84330.1767901792","86828.3540460682"
"M831.4797T499.4","831.479706478378","499.398071289062","0","0","0","143.775996557282","0","16851.1313740746","18547.9291634605","15943.1741566535","16892.9252134146","17918.1166355264"
"M831.5702T685","831.570194721344","685.024963378906","1648.24089699454","1457.21847083098","418.051685906616","0","963.939741169706","482454.168807204","487349.150203835","478345.114567979","479695.502638739","461604.045130179"
"M831.6304T725.1","831.630376262753","725.063110351562","437.731496436279","457.849094664597","151.619678925318","524.609637677148","540.761923046485","112735.377348099","102164.08366018","115393.626685374","107749.707624845","96837.1115204623"
"M831.9668T473.9","831.966762978612","473.920013427734","237.785161159786","0","0","0","0","57326.4319608701","54556.3471117676","50481.6446905251","60428.19601066","51289.8083477799"
"M832.0719T707.5","832.071854469778","707.470458984375","151.085154683516","0","173.028735179857","0","141.967905373306","53655.7322076951","53187.5985491619","49068.6385737349","41679.0402389899","55969.8923118161"
"M832.2404T779.7","832.240395514829","779.659028808604","273663.151673989","533876.002515899","1032559.54620132","2594626.74541336","2788498.1390555","292722.389767214","602020.995553606","265890.068614303","267554.116504288","519478.72429194"
"M832.4677T474.5","832.467744225549","474.52600000002","0","0","0","190.822108670424","0","32108.7867495369","34863.6941251007","32619.1110795593","34917.9870605752","32848.3266039782"
"M832.4692T669.9","832.469152696671","669.859985351562","0","170.610476738272","0","0","0","28985.9350639522","30554.0898693994","29859.3755227876","28568.833844093","31686.2964931638"
"M832.5655T479.4","832.565543184386","479.379241943359","183.480305765254","0","0","184.136847952691","0","14705.252089066","15746.4755957896","14491.5853091859","15322.2960528849","16488.7953462608"
"M832.5837T722.6","832.583658830522","722.63623046875","2217.76532793244","1148.86880868177","848.666406750679","2435.25750439727","1748.51924601581","3656046.3244628","4368545.68934171","3638728.85117475","3629592.87713035","3608678.02665667"
"M832.6625T758.4","832.662459076615","758.427856445312","319.611785279175","204.462064393654","0","422.350251395318","164.98346347277","131343.450107859","125837.684739296","133391.3253793","114484.569428178","123953.005609537"
"M832.9686T473.3","832.968643974176","473.313812255859","184.416393532169","0","353.807497290242","0","0","37176.5874773582","35255.5340205321","39536.5142767457","34986.6831948312","36043.2630269786"
"M833.085T721.4","833.085022577794","721.42399999998","0","0","0","170.199814847831","0","166045.268855952","166072.687082398","185067.964018968","169190.439656202","163465.309237584"
"M833.2411T779.7","833.241065059527","779.659028808604","215789.216998874","419465.028191885","654816.580506783","2052677.88015937","2226429.52087225","227139.213392201","470864.489036204","209942.435985093","212555.068795891","397189.820642631"
"M833.5689T479.4","833.568859038474","479.379241943359","0","143.614395071491","0","0","0","7094.10595472304","7416.03642191423","7713.63013850991","7436.42900420223","7535.88237718237"
"M833.5867T722.6","833.586745484767","722.637042480469","1181.56919143891","1203.51349600001","0","5822.96321347522","787.350072305001","1969025.2684375","1953391.73645721","1990326.85627055","2198175.59780408","1968437.31162187"
"M833.5864T701.4","833.586394386802","701.40400000002","1557.43362724781","509.159583234125","196.803284784158","559.085528909096","220.639414946948","440892.200410021","437557.018667093","428357.271732094","425633.721509967","446002.761551239"
"M833.651T739.6","833.651030880931","739.62199999998","330.615704397205","533.463802969898","1247.24001440126","619.194145967539","1242.10238148745","2323188.21154008","2282472.49247888","2281340.41673311","2298692.65326383","2280776.63946984"
"M833.9851T498.8","833.985072940176","498.791076660156","0","0","155.607643563941","0","0","21132.2430043352","18774.9942574174","12239.1120294465","12082.8313285337","10500.5419780679"
"M834.0076T531.5","834.007603333356","531.549011230469","169.249847522364","136.164188389487","0","0","0","18515.4208971396","20344.3836429981","20520.8583767633","16598.846805953","8996.12659688986"
"M834.0921T726.9","834.092131157807","726.88300000002","0","0","159.47774273044","163.303679003504","363.331122843424","205875.863323161","196524.871724985","203183.879814569","203539.217587365","199993.364792138"
"M834.1426T740.2","834.142607690462","740.227416992188","0","157.889629629455","0","0","0","76216.5839417244","62424.4279470809","57465.1886271111","68929.6915356608","65966.6550600583"
"M834.2397T779.7","834.239661450821","779.659028808604","181837.295846629","359383.763854393","558094.21404729","1762742.32149868","1870239.38510439","195416.20753083","408826.987939351","184657.326747736","183281.599190387","348232.235143251"
"M834.4739T669.9","834.473859321603","669.85999999998","0","0","0","144.073097545281","0","22789.9627108863","19780.2189249133","22399.6013926704","26891.5376068564","13514.5496020208"
"M834.486T499.4","834.486022979843","499.398010253906","0","0","136.61388737732","0","0","13891.598516492","13585.9699585327","9864.81510647862","11023.8493806152","9610.75409904931"
"M834.599T729.9","834.598991149897","729.915283203125","1488.85416590437","1328.18558148367","0","800.937027559704","2181.53655347372","3566905.12369051","5100695.68845033","3490644.05566219","3513702.79102836","5038444.68665732"
"M834.5999T717.2","834.599852283401","717.177","2087.94180803325","2829.44815873032","561.954011496734","1977.39776385899","913.104305032511","1562173.07119515","1599525.12181826","1576132.66852179","1570040.83503788","1548235.32674631"
"M834.6493T631.7","834.64927323648","631.688232421875","6786.93409570949","6868.02808399081","5666.32994750968","6695.88497685779","6153.98060384132","1312.59675463568","3087.04045020131","6641.01032772296","5842.55808897346","5707.81707560219"
"M834.6509T739.6","834.650883588158","739.622370849599","1107.16039754097","2204.30310389725","989.372854667766","524.216911695792","233.804562631715","1259844.40973252","1261521.33594602","1231160.08366475","1200180.35505598","1234876.21606226"
"M834.6756T773.6","834.675556967931","773.593048095703","0","0","191.708301141625","0","0","31507.3130178428","35529.5762945845","37995.9679537044","34793.0775960282","41512.1933489809"
