"","mz","mzmin","mzmax","rt","rtmin","rtmax","npeaks","matrix","nist","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","isotopes","adduct","pcgroup","meanpeak"
"3903",584.421426018081,584.421046301219,584.421747950351,621.330993652344,621.33,621.936950683594,5,0,5,NA,464.352343158307,137.659920826169,NA,NA,73075.6891669922,72219.1893686541,71364.1026209741,106098.866051851,120316.117158427,"","","825",88614.7928733795
"3904",584.52457387803,584.52420255301,584.525317178879,746.901550292969,746.900451660156,746.90200000002,5,0,5,1128.58799835689,153.235165921204,645.198394821957,891.698998050557,904.089095248116,18018.0345273377,16534.9070145791,14925.9135770765,14893.2824801235,15088.1968258244,"","","691",15892.0668849883
"3906",585.261139466061,585.260841258767,585.26131267636,334.398406982422,334.398010253906,335.004,5,0,5,371.895122108808,408.259696113083,NA,334.313282828865,130.794121379747,79049.5834264681,79747.6196983684,74642.6739533027,77316.9395792446,71123.7436095134,"[681][M+1]+","","76",76376.1120533795
"3907",585.270687992706,585.270624858928,585.270737578979,552.173675537109,551.566833496094,552.174438476562,6,0,5,2989.61982182481,1632.03916839162,594.742478426351,1078.55108883323,797.70639498868,4686319.57182181,2342795.2069793,4675220.73660683,4632073.02000867,4593127.23592326,"[683][M]+","[M+H]+ 584.263","40",4185907.15426797
"3908",585.270517654148,585.270464767503,585.270595957169,281.622,281.618682861328,281.622253417969,5,0,5,275.890319144846,307.064705984286,132.930919924884,519.892763707222,164.992158434862,667862.423915558,682467.133318706,668024.639840332,689010.39284507,678583.39905347,"[684][M]+","","83",677189.597794627
"3909",585.269921152344,585.269746839626,585.270019659176,240.97900000002,240.978500366211,241.585784912109,5,0,5,NA,349.091185852101,138.560950831363,NA,139.406408060691,98058.4085748877,97784.5174069988,105471.326516199,101428.650858171,105016.366823577,"","","52",101551.854035967
"3910",585.269748912294,585.269596833448,585.269916080556,577.65400000002,577.65087890625,578.26025390625,5,0,5,994.201477100391,2015.72696986757,424.559641738763,1663.29986941805,953.305811006922,1145218.2054126,1153957.52938865,1103581.67022283,1088983.24330781,1096326.88798049,"","[M+H]+ 584.263","12",1117613.50726248
"3911",585.269825349487,585.26973796431,585.270118197302,381.713745117188,381.106994628906,381.714,5,0,5,323.590242710618,355.12764497353,474.616769489812,607.331319368504,241.244186193266,212928.402490184,253284.557359863,229957.120462677,235131.23935569,232389.231133251,"[685][M]+","[M+H]+ 584.263","72",232738.110160333
"3912",585.323900620054,585.323270198208,585.324169682583,522.449096679688,522.44896875,523.057434082031,5,0,5,NA,379.148610072956,135.59850170291,165.044521460842,145.90026405016,17750.2116049115,18119.8704979751,16085.553701248,18605.3872231662,18156.3623006835,"","[M+H-COCH2]+ 626.333","101",17743.4770655969
"3913",585.411049381617,585.410660667904,585.411530524168,595.244506835938,594.63916015625,595.851623535156,5,0,5,894.79844402616,1146.85855673943,646.178204530291,742.247488467023,1648.30141008832,224489.840447765,197369.791873396,183227.458334231,216352.819403565,172522.613844448,"[686][M]+","","423",198792.504780681
"3914",586.264168035152,586.262933986238,586.264724906932,335.004,334.398010253906,335.00439453125,5,0,5,NA,NA,NA,NA,728.729243116936,16150.1308914975,12919.4367011718,15944.8840795091,11112.107293808,12713.6288782671,"[681][M+2]+","","76",13768.0375688507
"3916",586.273418329815,586.27327163996,586.27344475509,281.622,281.618682861328,281.622253417969,5,0,5,NA,190.502698823778,296.799443219146,NA,NA,245024.404988661,255964.551767261,246657.254198871,255417.821368009,251187.008705264,"[684][M+1]+","","83",250850.208205613
"3917",586.273279558263,586.273007202091,586.273385554156,381.713745117188,381.106994628906,381.714,5,0,5,143.202912619815,127.90223940352,368.269506095121,289.783734186338,150.57287074733,80486.3059695048,87155.699508311,78913.9400102932,86959.5706553681,86299.8673839907,"[685][M+1]+","","72",83963.0767054936
"3919",586.417657850323,586.417523041504,586.417900262877,595.8515625,595.246154785156,595.85200000002,5,0,5,192.049203210122,132.247345050047,NA,133.147049627652,177.295121128757,84021.4838371814,82589.7926712213,106697.447614744,85517.8728443167,113486.035591267,"[686][M+1]+","","424",94462.5265117461
"3921",587.276136750323,587.276035958586,587.276465796137,552.173706054688,552.1728515625,552.174438476562,5,0,5,NA,NA,NA,NA,NA,303447.607980519,303279.339504745,311434.62487714,303436.317947182,303781.075652756,"[683][M+2]+","","40",305075.793192468
"3922",587.275870175217,587.275556258103,587.276271977256,281.622,281.618682861328,281.622253417969,5,0,5,395.592135501596,NA,388.163540749882,NA,NA,54289.5004307531,51170.0391415438,54577.2589812192,55457.4159180026,53104.9463102065,"[684][M+2]+","","83",53719.832156345
"3923",587.309245480183,587.308780111715,587.309519739875,475.132995605469,475.132843017578,475.74,5,0,5,421.5946586989,199.1930306105,379.740150823677,253.769665234818,463.693711809774,55380.3878717943,49080.1177171755,40217.4462086817,59379.9397708642,55876.0826903987,"[687][M+1]+","","2",51986.7948517829
"3926",587.51088580495,587.509020502663,587.511540235105,642.561859130859,642.556518554688,643.169311523438,6,1,5,17380.3354010463,18885.0395529543,16907.4889652902,22474.988007938,21115.9610348438,11468.7356092366,10502.0446189118,44246.0387752078,43834.256513373,40144.6351980219,"","","1641",30039.1421429502
"3928",588.119970359141,588.119057905591,588.120178231091,240.372024536133,240.371871948242,240.978790283203,5,0,5,NA,NA,NA,151.035830781342,NA,16756.7209710303,16241.8390497967,11080.0968742484,16976.6812817544,16443.3303553109,"[688][M+1]+","","52",15499.7337064281
"3929",588.255306065649,588.253906388008,588.255966863937,442.374908447266,441.768188476562,442.376068115234,5,0,5,157.541966532844,140.47963696957,NA,NA,NA,16846.4531041209,14199.5084505962,19691.3328939326,15308.4854920638,16222.5688635014,"","","46",16453.669760843
"3930",588.259983063497,588.258169594425,588.261063771285,373.824385131846,373.771301269531,374.440399169922,8,5,2,5548.12052853397,5111.41473409625,5185.49842808144,5385.17396295191,4780.64764385374,3695.52379292808,3223.1778556443,4033.55184149973,3147.58545306671,1650.87285969372,"","[M+Na]+ 565.276","65",3150.14236056651
"3932",588.278922466087,588.277428385508,588.279121691298,281.622,281.014343261719,282.228210449219,5,0,5,NA,263.800120788576,NA,NA,NA,9445.34336082705,7806.03309652268,8611.70092805727,7552.74461204386,11255.2306410358,"[684][M+3]+","","83",8934.21052769734
"3933",588.322243960699,588.322016937217,588.32307194665,492.72499999998,492.118011474609,492.725036621094,5,0,5,NA,NA,NA,NA,NA,40408.4050569466,48667.4972691878,50046.7675641992,35150.0286554772,39553.6332361807,"","","921",42765.2663563983
"3935",588.42986553897,588.429561450634,588.430140125832,595.242431640625,594.639,595.245666503906,5,0,5,NA,NA,NA,NA,396.626463161409,83851.9429834537,56644.7327464132,57701.3771431874,58402.0188764647,59782.2614574427,"[686][M+3]+","","426",63276.4666413924
"3936",588.530690646211,588.529919320914,588.531975362067,743.868835449219,743.867492675781,744.475219726562,5,0,5,416.380951480224,914.61574156697,761.780825076195,1392.25596707953,4777.38107117159,23059.2498401757,24120.9535895773,20414.7346560426,20398.8530764894,20116.7152648102,"","[M+H-NH3]+ 604.558","19",21622.101285419
"3937",588.551333920298,588.549723974131,588.552318406409,754.788,754.787231445312,755.886596679688,7,2,5,24885.6874523027,21687.1023849639,20936.7118861759,29561.8928790413,29543.1892532806,17512.156985127,22311.0720782774,26347.5970131362,22887.2646836344,22032.9115474757,"","[M+H-NH3]+ 604.558","19",22218.2004615301
"3938",589.300859972117,589.300502068062,589.301354027347,285.262023925781,285.261291503906,285.865356445312,5,0,5,NA,NA,NA,290.585934154912,NA,25272.4596508141,23796.0437193337,24221.3374120231,25514.1693903428,17459.2077326766,"","","1471",23252.6435810381
"3939",589.323771174682,589.323135686799,589.324207843704,563.09375,562.48681640625,563.69899999998,5,0,5,235.620546634942,127.223833126649,153.169485671159,NA,192.557460784084,57797.5352613057,52910.2786233552,39765.2220443038,42221.9427784808,40669.9248569776,"","[M+2Na-H]+ 544.352","78",46672.9807128846
"3941",589.443255432499,589.443177787198,589.44339411644,604.34500000002,604.341186523438,604.951843261719,5,0,5,140.181159103168,NA,NA,NA,NA,263868.522783942,263981.703453798,255241.309897328,255458.011652329,253976.464803464,"","","427",258505.202518172
"3942",589.443119882496,589.442850598722,589.443185809181,593.42599999998,593.422424316406,594.032653808594,5,0,5,NA,NA,158.014257616393,217.289561797177,NA,268459.038852878,266137.175945268,264691.91532571,271422.015472439,256203.17331644,"[686][M+4]+","","428",265382.663782547
"3943",589.480233809335,589.480019541599,589.48041579098,746.901550292969,746.900451660156,746.90200000002,5,0,5,18360.9742418998,23734.0389031097,15492.6015330951,20041.812164818,16514.8796980902,236166.705864406,232211.156925917,217426.490513137,219765.062908947,212362.668681811,"[689][M]+","[M+K]+ 550.523 [M+Na]+ 566.497 [M+H]+ 588.477","689",223586.416978843
"3944",590.296630014833,590.296505307524,590.297717923806,214.287124633789,214.287,214.894012451172,5,0,5,NA,NA,NA,151.458060554798,212.640037628586,18400.2054340603,19150.9011959187,19247.4892477184,18283.8160122523,18096.8487869465,"[690][M]2+","","63",18635.8521353792
"3945",590.300650333455,590.299763825834,590.301496621174,373.828001464854,373.771301269531,374.431579589844,10,5,5,18437.5412145185,17626.0974664998,18275.2479898365,19010.5787170954,19646.1436199365,11334.0933213684,11153.3069579495,16107.3411195422,12666.5400083879,12662.6329071822,"","","65",12784.782862886
"3946",590.320060014901,590.31894819401,590.320321443683,474.526275634766,474.52600000002,475.132843017578,5,0,5,NA,NA,NA,NA,NA,312208.351274498,383788.14319207,383533.535314115,298506.008529452,286176.071513287,"[691][M]+","[2M+2Na-H]+ 272.672","2",332842.421964685
"3947",590.425628786354,590.424100968373,590.425963782479,460.574124633779,459.968017578125,460.965667724609,6,1,5,1618.2079995062,5907.23674114174,4429.67845496896,3199.01039016862,3820.15485632866,31851.7089306699,33982.9567928216,41729.0937333791,40265.1481228679,40483.4758513437,"","","1489",37662.4766862164
"3950",590.794492211596,590.794236421197,590.795828349771,500.005035400391,499.398071289062,500.614227294922,6,0,5,197.562678034107,154.893305988415,332.393407399456,NA,306.741602660521,24782.4894648298,22617.0166955054,16477.154382806,11371.8489076183,21996.0967711898,"","[M+K]+ 551.836","4",19448.9212443899
"3951",590.79799972356,590.797622708851,590.798536384157,214.287124633789,214.287,214.288009643555,5,0,5,587.330583396148,298.109103364625,197.780613353424,210.538348281805,NA,14645.3203984374,16825.2903895042,15343.4195664093,17921.1147476166,17800.2441983922,"[690][M+1]2+","","63",16507.0778600719
"3952",591.04887862634,591.048399255319,591.049974899487,47.4629821777344,46.8569984436035,47.4640045166016,5,0,5,148.257868758885,NA,NA,NA,NA,5951.05415852865,5295.1180468659,5379.56886460185,5345.10559427897,5385.43050263746,"","[2M+Na]+ 284.034","30",5471.25543338257
"3955",591.316826484639,591.31677192081,591.317213375629,245.22499999998,245.224273681641,245.225769042969,5,0,5,157.004859140062,NA,138.718705643252,NA,350.234076599305,66794.9808052367,70435.9346955121,67515.5278588698,73237.8695729065,72552.0818246535,"[693][M]+","","1185",70107.2789514357
"3956",591.322482901239,591.322042241611,591.322758291092,474.526275634766,474.52600000002,474.52685546875,5,0,5,NA,684.21577213121,NA,189.836598570555,NA,105495.42813269,109254.344546029,106217.137666517,99765.0326378829,114060.364750084,"[691][M+1]+","","2",106958.461546641
"3957",591.459312445785,591.459237529242,591.45936974099,605.55799999998,605.55419921875,606.164916992188,5,0,5,563.254648113322,NA,NA,NA,149.536237651321,1107957.38175938,903982.288243911,1106108.27339619,1154522.46142854,887907.935970531,"[694][M]+","[M+H+HCOOH]+ 544.435","12",1032095.66815971
"3959",592.183041021449,592.182478954261,592.183853782778,268.880645751953,268.275512695312,268.883453369141,5,0,5,NA,NA,NA,NA,NA,5488.26043919808,5344.36575551145,4312.94073264279,6619.08486006245,5755.34705008083,"","","1403",5503.99976749912
"3961",592.333914109752,592.333376584931,592.334456900566,496.364990234375,495.757995605469,496.365051269531,5,0,5,158.063825059275,NA,NA,NA,NA,75276.9560152937,81165.2701339928,80069.629678833,81718.6459366588,79023.0809918928,"[695][M]+","","922",79450.7165513342
"3962",592.368306588118,592.368131299146,592.369103404936,305.88700000002,305.279083251953,305.887054443359,5,0,5,NA,NA,272.092783141236,NA,NA,32037.7545202821,29867.3816690343,29645.9382598944,29907.0213905755,31183.2937149478,"[696][M]+","","1290",30528.2779109468
"3963",592.463327693883,592.463276588499,592.463852162902,604.95199999998,604.947143554688,605.557861328125,5,0,5,NA,295.917801343493,1041.02274495882,483.730489772134,1099.13573449145,404593.378385138,405606.362146302,443637.782164635,439285.267661041,410617.976471241,"[694][M+1]+","","429",420748.153365671
"3964",592.473986947728,592.473207341439,592.474446420328,634.068725585938,633.462890625,634.06982421875,5,0,5,NA,417.109238874912,NA,NA,323.983122861496,95908.504452861,103244.519304363,125859.69243063,122309.183148645,111813.430449306,"","[M+H+NH3]+ 574.456","5",111827.065957161
"3965",592.675346488394,592.675076215468,592.675626747129,698.976994873057,698.580078125,699.584045410156,6,1,5,363977.34941964,339925.46118173,303154.81241355,491312.891896972,453073.645249917,53106.3375499519,57732.402853533,73886.9533206601,76188.3127889888,79051.7774943945,"[697][M]+","","6",67993.1568015057
"3967",593.047263600071,593.046358822997,593.048376653806,47.4630012512207,46.8559799194336,47.4640045166016,5,0,5,NA,NA,NA,229.345481104392,NA,4766.48652282455,3978.61329794672,3735.99474324545,3654.32033485261,3029.82401439494,"","[M+Na+K-H]+ 532.087","30",3833.04778265285
"3970",593.242617320647,593.242365869038,593.242779776201,456.934356689453,456.32800000002,456.935211181641,5,0,5,146.224233839247,272.540840767072,NA,140.376608795486,NA,68292.2563346124,63443.4593918744,60816.5224934825,61994.8177267222,57828.4290856439,"","[M+Na+NaCOOH]+ 502.26","29",62475.0970064671
"3971",593.25241336898,593.251600672358,593.253690830315,411.438,411.43701171875,412.043426513672,5,0,5,NA,NA,NA,130.84182614056,141.997068215124,11940.4527032967,10347.3728864968,10787.3956665211,10526.5560718352,8849.68097581923,"","[2M+Na+K-H]+ 266.164","1197",10490.2916607938
"3972",593.260046061826,593.259744199125,593.260431394557,351.382995605469,350.776000976562,351.38299999998,5,0,5,NA,259.90997962564,NA,NA,NA,32871.7396800987,32753.6597666932,37873.076439295,35786.9836451771,36305.9076841354,"","[2M+Na]+ 285.136","45",35118.2734430799
"3973",593.322931648797,593.322254584367,593.324351136069,501.218008789053,500.611053466797,501.218078613281,6,0,5,NA,173.016471468763,148.957413351529,NA,NA,19422.499883188,19849.9057926733,27199.9677924379,14799.8850768341,24202.9539145019,"","","180",21095.0424919271
"3974",593.331282896244,593.331215987402,593.331838892841,245.22499999998,245.224273681641,245.831787109375,5,0,5,170.378655712182,132.249879117015,NA,NA,NA,31775.7173078548,32406.7515562583,34177.548536046,33859.0193177564,37502.3835824007,"[693][M+2]+","","1184",33944.2840600632
"3976",593.336147463422,593.334957572944,593.337128050014,495.75799999998,495.757995605469,496.365051269531,5,0,5,135.429279465919,175.295714807852,293.818662607899,189.816722056584,304.84663196085,37261.3596216128,36837.0686567811,25076.2740449962,28800.99907277,39925.1211475821,"[695][M+1]+","","923",33580.1645087484
